,holiday,workingday,temp,atemp,humidity,windspeed,casual,registered,count,year,month,day,hour,past_hour,before_work,during_work,winter,summer,autumn,misty,light_precip,heavy_precip
6160,0,1,5.74,6.82,46,15.0013,0,9,9,2012,2,13,0,23,0,0,1,0,0,0,0,0
6161,0,1,4.92,6.06,50,15.0013,0,6,6,2012,2,13,1,9,0,0,1,0,0,0,0,0
6162,0,1,5.74,6.82,46,12.998,0,4,4,2012,2,13,2,6,0,0,1,0,0,0,0,0
6163,0,1,4.92,7.575,54,7.0015,0,1,1,2012,2,13,3,4,0,0,1,0,0,0,0,0
6164,0,1,4.92,8.335,54,6.0032,0,2,2,2012,2,13,4,1,0,0,1,0,0,0,0,0
6165,0,1,4.1,6.06,58,8.9981,0,17,17,2012,2,13,5,2,0,0,1,0,0,0,0,0
6166,0,1,4.1,5.305,54,15.0013,1,71,72,2012,2,13,6,17,0,0,1,0,0,0,0,0
6167,0,1,4.1,5.305,54,12.998,1,194,195,2012,2,13,7,72,0,0,1,0,0,0,0,0
6168,0,1,4.1,6.06,54,8.9981,4,413,417,2012,2,13,8,195,0,0,1,0,0,0,0,0
6169,0,1,4.92,6.82,50,12.998,7,198,205,2012,2,13,9,417,0,0,1,0,0,0,0,0
6170,0,1,5.74,7.575,50,8.9981,1,70,71,2012,2,13,10,205,0,0,1,0,0,0,0,0
6171,0,1,9.02,11.365,37,12.998,5,85,90,2012,2,13,11,71,0,0,1,0,0,0,0,0
6172,0,1,11.48,12.88,28,22.0028,7,111,118,2012,2,13,12,90,0,0,1,0,0,0,0,0
6173,0,1,13.12,15.15,22,15.0013,11,129,140,2012,2,13,13,118,0,0,1,0,0,0,0,0
6174,0,1,13.94,17.425,23,7.0015,10,125,135,2012,2,13,14,140,0,0,1,0,0,0,0,0
6175,0,1,14.76,17.425,27,8.9981,10,145,155,2012,2,13,15,135,0,0,1,0,0,0,0,0
6176,0,1,14.76,17.425,23,12.998,5,206,211,2012,2,13,16,155,0,0,1,0,0,0,0,0
6177,0,1,14.76,17.425,23,12.998,8,399,407,2012,2,13,17,211,0,0,1,0,0,0,0,0
6178,0,1,13.94,15.91,25,16.9979,6,399,405,2012,2,13,18,407,0,0,1,0,0,0,0,0
6179,0,1,13.94,16.665,25,8.9981,7,256,263,2012,2,13,19,405,0,0,1,0,0,0,0,0
6180,0,1,12.3,15.15,42,11.0014,4,210,214,2012,2,13,20,263,0,0,1,0,0,0,0,0
6181,0,1,11.48,14.395,45,8.9981,2,145,147,2012,2,13,21,214,0,0,1,0,0,0,0,0
6182,0,1,10.66,13.635,56,7.0015,3,99,102,2012,2,13,22,147,0,0,1,0,0,0,0,0
6183,0,1,11.48,15.91,41,0,2,34,36,2012,2,13,23,102,0,0,1,0,0,0,0,0
6184,0,1,10.66,15.15,60,0,0,14,14,2012,2,14,0,36,0,0,1,0,0,1,0,0
6185,0,1,10.66,15.15,56,0,0,6,6,2012,2,14,1,14,0,0,1,0,0,1,0,0
6186,0,1,11.48,15.91,41,0,0,3,3,2012,2,14,2,6,0,0,1,0,0,1,0,0
6187,0,1,10.66,15.15,52,0,0,3,3,2012,2,14,3,3,0,0,1,0,0,1,0,0
6188,0,1,10.66,13.635,65,7.0015,0,2,2,2012,2,14,4,3,0,0,1,0,0,1,0,0
6189,0,1,10.66,13.635,65,7.0015,2,20,22,2012,2,14,5,2,0,0,1,0,0,1,0,0
6190,0,1,10.66,15.15,56,0,1,89,90,2012,2,14,6,22,0,0,1,0,0,1,0,0
6191,0,1,9.84,12.88,60,6.0032,4,276,280,2012,2,14,7,90,0,0,1,0,0,1,0,0
6192,0,1,9.84,14.395,70,0,3,510,513,2012,2,14,8,280,0,0,1,0,0,1,0,0
6193,0,1,10.66,14.395,56,6.0032,6,256,262,2012,2,14,9,513,0,0,1,0,0,1,0,0
6194,0,1,10.66,13.635,60,8.9981,8,90,98,2012,2,14,10,262,0,0,1,0,0,1,0,0
6195,0,1,12.3,15.15,45,11.0014,5,107,112,2012,2,14,11,98,0,0,1,0,0,1,0,0
6196,0,1,12.3,14.395,52,15.0013,10,162,172,2012,2,14,12,112,0,0,1,0,0,1,0,0
6197,0,1,14.76,16.665,40,16.9979,6,167,173,2012,2,14,13,172,0,0,1,0,0,1,0,0
6198,0,1,16.4,20.455,40,15.0013,13,111,124,2012,2,14,14,173,0,0,1,0,0,0,0,0
6199,0,1,17.22,21.21,38,30.0026,7,138,145,2012,2,14,15,124,0,0,1,0,0,1,0,0
6200,0,1,17.22,21.21,35,19.9995,15,251,266,2012,2,14,16,145,0,0,1,0,0,0,0,0
6201,0,1,17.22,21.21,38,23.9994,19,504,523,2012,2,14,17,266,0,0,1,0,0,0,0,0
6202,0,1,15.58,19.695,46,19.9995,8,398,406,2012,2,14,18,523,0,0,1,0,0,1,0,0
6203,0,1,14.76,17.425,50,11.0014,11,270,281,2012,2,14,19,406,0,0,1,0,0,1,0,0
6204,0,1,15.58,19.695,46,8.9981,6,178,184,2012,2,14,20,281,0,0,1,0,0,1,0,0
6205,0,1,14.76,18.18,50,7.0015,4,105,109,2012,2,14,21,184,0,0,1,0,0,1,0,0
6206,0,1,14.76,18.18,50,7.0015,5,72,77,2012,2,14,22,109,0,0,1,0,0,1,0,0
6207,0,1,14.76,18.18,50,6.0032,2,55,57,2012,2,14,23,77,0,0,1,0,0,1,0,0
6208,0,1,13.12,17.425,57,0,0,22,22,2012,2,15,0,57,0,0,1,0,0,0,0,0
6209,0,1,13.94,18.18,53,0,0,5,5,2012,2,15,1,22,0,0,1,0,0,0,0,0
6210,0,1,12.3,16.665,61,0,0,4,4,2012,2,15,2,5,0,0,1,0,0,0,0,0
6211,0,1,11.48,15.91,75,0,0,3,3,2012,2,15,3,4,0,0,1,0,0,0,0,0
6212,0,1,11.48,14.395,70,7.0015,0,1,1,2012,2,15,4,3,0,0,1,0,0,0,0,0
6213,0,1,11.48,14.395,70,7.0015,0,25,25,2012,2,15,5,1,0,0,1,0,0,0,0,0
6214,0,1,12.3,15.15,61,8.9981,3,92,95,2012,2,15,6,25,0,0,1,0,0,0,0,0
6215,0,1,12.3,14.395,65,12.998,3,318,321,2012,2,15,7,95,0,0,1,0,0,1,0,0
6216,0,1,13.12,14.395,61,23.9994,7,508,515,2012,2,15,8,321,0,0,1,0,0,0,0,0
6217,0,1,13.12,15.15,61,22.0028,5,226,231,2012,2,15,9,515,0,0,1,0,0,0,0,0
6218,0,1,13.94,15.15,57,19.9995,12,108,120,2012,2,15,10,231,0,0,1,0,0,0,0,0
6219,0,1,14.76,16.665,53,19.0012,13,125,138,2012,2,15,11,120,0,0,1,0,0,0,0,0
6220,0,1,15.58,19.695,46,26.0027,11,152,163,2012,2,15,12,138,0,0,1,0,0,0,0,0
6221,0,1,16.4,20.455,43,19.0012,11,159,170,2012,2,15,13,163,0,0,1,0,0,0,0,0
6222,0,1,17.22,21.21,41,23.9994,6,128,134,2012,2,15,14,170,0,0,1,0,0,0,0,0
6223,0,1,17.22,21.21,41,15.0013,7,164,171,2012,2,15,15,134,0,0,1,0,0,0,0,0
6224,0,1,17.22,21.21,38,12.998,9,222,231,2012,2,15,16,171,0,0,1,0,0,0,0,0
6225,0,1,17.22,21.21,38,12.998,17,470,487,2012,2,15,17,231,0,0,1,0,0,0,0,0
6226,0,1,16.4,20.455,40,15.0013,9,459,468,2012,2,15,18,487,0,0,1,0,0,0,0,0
6227,0,1,15.58,19.695,43,11.0014,9,302,311,2012,2,15,19,468,0,0,1,0,0,0,0,0
6228,0,1,14.76,17.425,46,11.0014,4,207,211,2012,2,15,20,311,0,0,1,0,0,0,0,0
6229,0,1,13.94,16.665,53,11.0014,8,170,178,2012,2,15,21,211,0,0,1,0,0,0,0,0
6230,0,1,13.94,17.425,49,7.0015,3,104,107,2012,2,15,22,178,0,0,1,0,0,0,0,0
6231,0,1,13.94,17.425,53,6.0032,4,54,58,2012,2,15,23,107,0,0,1,0,0,0,0,0
6232,0,1,12.3,15.15,70,8.9981,1,22,23,2012,2,16,0,58,0,0,1,0,0,1,0,0
6233,0,1,12.3,16.665,70,0,0,5,5,2012,2,16,1,23,0,0,1,0,0,1,0,0
6234,0,1,12.3,15.91,70,6.0032,1,6,7,2012,2,16,2,5,0,0,1,0,0,1,0,0
6235,0,1,12.3,16.665,61,0,0,1,1,2012,2,16,3,7,0,0,1,0,0,1,0,0
6236,0,1,12.3,15.91,70,6.0032,0,3,3,2012,2,16,4,1,0,0,1,0,0,0,1,0
6237,0,1,12.3,16.665,70,0,0,20,20,2012,2,16,5,3,0,0,1,0,0,1,0,0
6238,0,1,12.3,15.91,70,6.0032,4,83,87,2012,2,16,6,20,0,0,1,0,0,1,0,0
6239,0,1,12.3,15.15,70,8.9981,3,285,288,2012,2,16,7,87,0,0,1,0,0,1,0,0
6240,0,1,12.3,15.91,70,6.0032,9,489,498,2012,2,16,8,288,0,0,1,0,0,1,0,0
6241,0,1,12.3,15.15,70,11.0014,3,199,202,2012,2,16,9,498,0,0,1,0,0,1,0,0
6242,0,1,13.12,16.665,70,8.9981,2,42,44,2012,2,16,10,202,0,0,1,0,0,0,1,0
6243,0,1,13.12,16.665,70,7.0015,2,69,71,2012,2,16,11,44,0,0,1,0,0,0,1,0
6244,0,1,13.12,16.665,76,6.0032,1,44,45,2012,2,16,12,71,0,0,1,0,0,0,1,0
6245,0,1,13.94,15.91,71,16.9979,2,62,64,2012,2,16,13,45,0,0,1,0,0,0,1,0
6246,0,1,13.12,15.91,81,12.998,1,30,31,2012,2,16,14,64,0,0,1,0,0,0,1,0
6247,0,1,13.94,18.18,76,0,3,50,53,2012,2,16,15,31,0,0,1,0,0,0,1,0
6248,0,1,13.94,18.18,81,0,8,110,118,2012,2,16,16,53,0,0,1,0,0,0,1,0
6249,0,1,13.94,18.18,87,0,8,281,289,2012,2,16,17,118,0,0,1,0,0,0,1,0
6250,0,1,13.94,16.665,87,8.9981,8,345,353,2012,2,16,18,289,0,0,1,0,0,0,1,0
6251,0,1,13.12,15.91,87,11.0014,4,254,258,2012,2,16,19,353,0,0,1,0,0,1,0,0
6252,0,1,13.12,16.665,87,8.9981,5,211,216,2012,2,16,20,258,0,0,1,0,0,1,0,0
6253,0,1,13.94,17.425,81,7.0015,3,142,145,2012,2,16,21,216,0,0,1,0,0,1,0,0
6254,0,1,13.12,17.425,81,0,3,108,111,2012,2,16,22,145,0,0,1,0,0,1,0,0
6255,0,1,13.12,16.665,81,6.0032,3,70,73,2012,2,16,23,111,0,0,1,0,0,0,0,0
6256,0,1,12.3,16.665,87,0,2,32,34,2012,2,17,0,73,0,0,1,0,0,1,0,0
6257,0,1,12.3,16.665,93,0,2,16,18,2012,2,17,1,34,0,0,1,0,0,1,0,0
6258,0,1,12.3,15.91,93,7.0015,1,11,12,2012,2,17,2,18,0,0,1,0,0,1,0,0
6259,0,1,11.48,14.395,93,7.0015,0,1,1,2012,2,17,3,12,0,0,1,0,0,1,0,0
6260,0,1,11.48,13.635,93,12.998,0,1,1,2012,2,17,4,1,0,0,1,0,0,1,0,0
6261,0,1,11.48,13.635,93,11.0014,0,16,16,2012,2,17,5,1,0,0,1,0,0,1,0,0
6262,0,1,11.48,14.395,96,8.9981,1,70,71,2012,2,17,6,16,0,0,1,0,0,1,0,0
6263,0,1,11.48,14.395,93,7.0015,4,222,226,2012,2,17,7,71,0,0,1,0,0,1,0,0
6264,0,1,10.66,15.15,100,0,4,516,520,2012,2,17,8,226,0,0,1,0,0,1,0,0
6265,0,1,10.66,15.15,100,0,8,275,283,2012,2,17,9,520,0,0,1,0,0,1,0,0
6266,0,1,13.94,15.91,71,19.0012,13,103,116,2012,2,17,10,283,0,0,1,0,0,0,0,0
6267,0,1,14.76,16.665,62,27.9993,9,133,142,2012,2,17,11,116,0,0,1,0,0,0,0,0
6268,0,1,15.58,19.695,46,26.0027,21,177,198,2012,2,17,12,142,0,0,1,0,0,0,0,0
6269,0,1,16.4,20.455,43,23.9994,34,171,205,2012,2,17,13,198,0,0,1,0,0,0,0,0
6270,0,1,16.4,20.455,37,23.9994,33,137,170,2012,2,17,14,205,0,0,1,0,0,0,0,0
6271,0,1,17.22,21.21,35,27.9993,41,180,221,2012,2,17,15,170,0,0,1,0,0,0,0,0
6272,0,1,17.22,21.21,32,19.9995,56,251,307,2012,2,17,16,221,0,0,1,0,0,0,0,0
6273,0,1,17.22,21.21,32,22.0028,36,429,465,2012,2,17,17,307,0,0,1,0,0,0,0,0
6274,0,1,16.4,20.455,35,16.9979,15,362,377,2012,2,17,18,465,0,0,1,0,0,0,0,0
6275,0,1,15.58,19.695,37,15.0013,16,266,282,2012,2,17,19,377,0,0,1,0,0,0,0,0
6276,0,1,16.4,20.455,35,12.998,13,158,171,2012,2,17,20,282,0,0,1,0,0,0,0,0
6277,0,1,15.58,19.695,37,12.998,15,114,129,2012,2,17,21,171,0,0,1,0,0,0,0,0
6278,0,1,14.76,17.425,40,15.0013,15,92,107,2012,2,17,22,129,0,0,1,0,0,0,0,0
6279,0,1,14.76,17.425,40,12.998,10,72,82,2012,2,17,23,107,0,0,1,0,0,0,0,0
6280,0,0,13.94,16.665,42,11.0014,5,81,86,2012,2,18,0,82,0,0,1,0,0,0,0,0
6281,0,0,13.12,15.91,49,11.0014,7,38,45,2012,2,18,1,86,0,0,1,0,0,0,0,0
6282,0,0,12.3,14.395,61,16.9979,6,39,45,2012,2,18,2,45,0,0,1,0,0,0,0,0
6283,0,0,11.48,14.395,65,7.0015,3,15,18,2012,2,18,3,45,0,0,1,0,0,0,0,0
6284,0,0,10.66,15.15,70,0,3,4,7,2012,2,18,4,18,0,0,1,0,0,0,0,0
6285,0,0,9.84,12.88,70,6.0032,0,1,1,2012,2,18,5,7,0,0,1,0,0,0,0,0
6286,0,0,9.84,14.395,70,0,1,8,9,2012,2,18,6,1,0,0,1,0,0,0,0,0
6287,0,0,9.84,14.395,70,0,8,33,41,2012,2,18,7,9,0,0,1,0,0,0,0,0
6288,0,0,9.02,13.635,87,0,10,92,102,2012,2,18,8,41,0,0,1,0,0,0,0,0
6289,0,0,9.02,12.12,80,7.0015,22,116,138,2012,2,18,9,102,0,0,1,0,0,0,0,0
6290,0,0,10.66,13.635,81,7.0015,48,157,205,2012,2,18,10,138,0,0,1,0,0,0,0,0
6291,0,0,13.12,16.665,57,8.9981,102,184,286,2012,2,18,11,205,0,0,1,0,0,0,0,0
6292,0,0,14.76,17.425,43,12.998,128,241,369,2012,2,18,12,286,0,0,1,0,0,0,0,0
6293,0,0,16.4,20.455,43,19.0012,165,219,384,2012,2,18,13,369,0,0,1,0,0,0,0,0
6294,0,0,18.04,21.97,35,23.9994,183,244,427,2012,2,18,14,384,0,0,1,0,0,0,0,0
6295,0,0,17.22,21.21,41,16.9979,229,270,499,2012,2,18,15,427,0,0,1,0,0,0,0,0
6296,0,0,18.04,21.97,44,22.0028,186,218,404,2012,2,18,16,499,0,0,1,0,0,0,0,0
6297,0,0,19.68,23.485,36,19.0012,142,222,364,2012,2,18,17,404,0,0,1,0,0,0,0,0
6298,0,0,18.86,22.725,38,19.9995,70,176,246,2012,2,18,18,364,0,0,1,0,0,0,0,0
6299,0,0,18.04,21.97,44,11.0014,38,150,188,2012,2,18,19,246,0,0,1,0,0,0,0,0
6300,0,0,18.04,21.97,44,11.0014,25,123,148,2012,2,18,20,188,0,0,1,0,0,0,0,0
6301,0,0,18.04,21.97,33,19.9995,25,89,114,2012,2,18,21,148,0,0,1,0,0,0,0,0
6302,0,0,16.4,20.455,40,30.0026,17,101,118,2012,2,18,22,114,0,0,1,0,0,0,0,0
6303,0,0,14.76,16.665,40,26.0027,12,62,74,2012,2,18,23,118,0,0,1,0,0,1,0,0
6304,0,0,13.94,15.15,39,23.9994,9,65,74,2012,2,19,0,74,0,0,1,0,0,1,0,0
6305,0,0,13.12,15.15,39,16.9979,10,62,72,2012,2,19,1,74,0,0,1,0,0,1,0,0
6306,0,0,12.3,14.395,36,19.0012,3,45,48,2012,2,19,2,72,0,0,1,0,0,1,0,0
6307,0,0,12.3,14.395,36,15.0013,3,12,15,2012,2,19,3,48,0,0,1,0,0,1,0,0
6308,0,0,11.48,12.88,41,26.0027,0,3,3,2012,2,19,4,15,0,0,1,0,0,1,0,0
6309,0,0,10.66,11.365,48,19.9995,1,1,2,2012,2,19,5,3,0,0,1,0,0,1,0,0
6310,0,0,9.84,10.605,52,22.0028,0,5,5,2012,2,19,6,2,0,0,1,0,0,0,0,0
6311,0,0,9.84,10.605,52,19.0012,2,12,14,2012,2,19,7,5,0,0,1,0,0,1,0,0
6312,0,0,9.84,11.365,56,12.998,8,48,56,2012,2,19,8,14,0,0,1,0,0,1,0,0
6313,0,0,9.84,11.365,56,16.9979,20,73,93,2012,2,19,9,56,0,0,1,0,0,1,0,0
6314,0,0,10.66,12.12,52,16.9979,49,142,191,2012,2,19,10,93,0,0,1,0,0,1,0,0
6315,0,0,10.66,11.365,56,22.0028,82,144,226,2012,2,19,11,191,0,0,1,0,0,1,0,0
6316,0,0,11.48,13.635,52,16.9979,71,184,255,2012,2,19,12,226,0,0,1,0,0,1,0,0
6317,0,0,12.3,15.15,49,11.0014,64,197,261,2012,2,19,13,255,0,0,1,0,0,0,0,0
6318,0,0,13.12,15.91,45,12.998,48,189,237,2012,2,19,14,261,0,0,1,0,0,1,0,0
6319,0,0,12.3,14.395,49,12.998,85,168,253,2012,2,19,15,237,0,0,1,0,0,1,0,0
6320,0,0,13.12,15.15,45,19.0012,62,150,212,2012,2,19,16,253,0,0,1,0,0,1,0,0
6321,0,0,12.3,14.395,49,16.9979,22,135,157,2012,2,19,17,212,0,0,1,0,0,1,0,0
6322,0,0,12.3,13.635,49,22.0028,23,144,167,2012,2,19,18,157,0,0,1,0,0,1,0,0
6323,0,0,12.3,14.395,52,16.9979,18,101,119,2012,2,19,19,167,0,0,1,0,0,1,0,0
6324,0,0,12.3,14.395,52,19.0012,22,81,103,2012,2,19,20,119,0,0,1,0,0,1,0,0
6325,0,0,10.66,12.88,65,11.0014,3,33,36,2012,2,19,21,103,0,0,1,0,0,0,1,0
6326,0,0,9.84,12.88,75,6.0032,8,47,55,2012,2,19,22,36,0,0,1,0,0,0,1,0
6327,0,0,9.02,11.365,93,11.0014,5,30,35,2012,2,19,23,55,0,0,1,0,0,1,0,0
6328,0,1,17.22,21.21,94,0,1,10,11,2012,3,1,0,35,0,0,1,0,0,1,0,0
6329,0,1,18.86,22.725,94,7.0015,0,12,12,2012,3,1,1,11,0,0,1,0,0,0,1,0
6330,0,1,18.86,22.725,94,19.0012,0,6,6,2012,3,1,2,12,0,0,1,0,0,1,0,0
6331,0,1,18.86,22.725,94,15.0013,0,3,3,2012,3,1,3,6,0,0,1,0,0,0,0,0
6332,0,1,19.68,23.485,88,12.998,0,5,5,2012,3,1,4,3,0,0,1,0,0,0,0,0
6333,0,1,19.68,23.485,88,11.0014,0,18,18,2012,3,1,5,5,0,0,1,0,0,0,0,0
6334,0,1,17.22,21.21,94,0,2,107,109,2012,3,1,6,18,0,0,1,0,0,1,0,0
6335,0,1,18.04,21.97,94,8.9981,8,296,304,2012,3,1,7,109,0,0,1,0,0,1,0,0
6336,0,1,17.22,21.21,94,8.9981,15,579,594,2012,3,1,8,304,0,0,1,0,0,0,0,0
6337,0,1,18.86,22.725,77,16.9979,5,281,286,2012,3,1,9,594,0,0,1,0,0,0,0,0
6338,0,1,21.32,25,55,11.0014,11,122,133,2012,3,1,10,286,0,0,1,0,0,0,0,0
6339,0,1,22.96,26.515,43,12.998,19,149,168,2012,3,1,11,133,0,0,1,0,0,0,0,0
6340,0,1,22.96,26.515,37,15.0013,16,204,220,2012,3,1,12,168,0,0,1,0,0,0,0,0
6341,0,1,23.78,27.275,32,16.9979,24,187,211,2012,3,1,13,220,0,0,1,0,0,0,0,0
6342,0,1,23.78,27.275,35,15.0013,37,174,211,2012,3,1,14,211,0,0,1,0,0,0,0,0
6343,0,1,24.6,31.06,31,16.9979,31,192,223,2012,3,1,15,211,0,0,1,0,0,0,0,0
6344,0,1,23.78,27.275,32,19.9995,38,323,361,2012,3,1,16,223,0,0,1,0,0,0,0,0
6345,0,1,22.96,26.515,35,19.9995,49,551,600,2012,3,1,17,361,0,0,1,0,0,0,0,0
6346,0,1,22.14,25.76,34,23.9994,27,498,525,2012,3,1,18,600,0,0,1,0,0,0,0,0
6347,0,1,19.68,23.485,41,22.0028,11,317,328,2012,3,1,19,525,0,0,1,0,0,0,0,0
6348,0,1,18.04,21.97,44,27.9993,12,242,254,2012,3,1,20,328,0,0,1,0,0,0,0,0
6349,0,1,17.22,21.21,47,31.0009,7,190,197,2012,3,1,21,254,0,0,1,0,0,0,0,0
6350,0,1,15.58,19.695,50,16.9979,3,123,126,2012,3,1,22,197,0,0,1,0,0,0,0,0
6351,0,1,14.76,17.425,50,15.0013,9,76,85,2012,3,1,23,126,0,0,1,0,0,0,0,0
6352,0,1,13.94,16.665,53,11.0014,1,45,46,2012,3,2,0,85,0,0,1,0,0,0,0,0
6353,0,1,13.94,15.91,49,15.0013,2,18,20,2012,3,2,1,46,0,0,1,0,0,0,0,0
6354,0,1,13.94,15.91,53,19.0012,2,4,6,2012,3,2,2,20,0,0,1,0,0,0,0,0
6355,0,1,13.12,15.91,57,12.998,0,3,3,2012,3,2,3,6,0,0,1,0,0,0,0,0
6356,0,1,13.12,17.425,61,0,0,2,2,2012,3,2,4,3,0,0,1,0,0,0,0,0
6357,0,1,12.3,16.665,70,0,0,24,24,2012,3,2,5,2,0,0,1,0,0,0,0,0
6358,0,1,12.3,16.665,70,0,4,88,92,2012,3,2,6,24,0,0,1,0,0,0,0,0
6359,0,1,12.3,16.665,70,0,4,258,262,2012,3,2,7,92,0,0,1,0,0,0,0,0
6360,0,1,11.48,15.15,75,6.0032,16,533,549,2012,3,2,8,262,0,0,1,0,0,0,0,0
6361,0,1,12.3,16.665,81,0,15,299,314,2012,3,2,9,549,0,0,1,0,0,0,0,0
6362,0,1,14.76,17.425,50,11.0014,14,118,132,2012,3,2,10,314,0,0,1,0,0,0,0,0
6363,0,1,15.58,19.695,46,12.998,40,154,194,2012,3,2,11,132,0,0,1,0,0,0,0,0
6364,0,1,16.4,20.455,43,11.0014,40,194,234,2012,3,2,12,194,0,0,1,0,0,0,0,0
6365,0,1,17.22,21.21,44,15.0013,31,191,222,2012,3,2,13,234,0,0,1,0,0,0,0,0
6366,0,1,18.04,21.97,44,19.0012,29,176,205,2012,3,2,14,222,0,0,1,0,0,1,0,0
6367,0,1,17.22,21.21,50,19.9995,5,73,78,2012,3,2,15,205,0,0,1,0,0,1,0,0
6368,0,1,16.4,20.455,58,19.9995,1,49,50,2012,3,2,16,78,0,0,1,0,0,0,1,0
6369,0,1,14.76,17.425,81,15.0013,5,123,128,2012,3,2,17,50,0,0,1,0,0,0,1,0
6370,0,1,14.76,17.425,87,12.998,6,154,160,2012,3,2,18,128,0,0,1,0,0,0,1,0
6371,0,1,14.76,17.425,87,12.998,12,162,174,2012,3,2,19,160,0,0,1,0,0,0,1,0
6372,0,1,14.76,17.425,87,12.998,7,93,100,2012,3,2,20,174,0,0,1,0,0,1,0,0
6373,0,1,14.76,18.18,87,6.0032,2,99,101,2012,3,2,21,100,0,0,1,0,0,0,1,0
6374,0,1,14.76,18.94,87,0,6,69,75,2012,3,2,22,101,0,0,1,0,0,1,0,0
6375,0,1,14.76,18.94,87,0,4,19,23,2012,3,2,23,75,0,0,1,0,0,1,0,0
6376,0,0,14.76,18.18,93,6.0032,1,21,22,2012,3,3,0,23,0,0,1,0,0,0,1,0
6377,0,0,14.76,18.94,93,0,0,44,44,2012,3,3,1,22,0,0,1,0,0,0,1,0
6378,0,0,14.76,18.18,93,6.0032,4,34,38,2012,3,3,2,44,0,0,1,0,0,0,1,0
6379,0,0,14.76,17.425,93,11.0014,1,20,21,2012,3,3,3,38,0,0,1,0,0,1,0,0
6380,0,0,14.76,17.425,93,12.998,0,2,2,2012,3,3,4,21,0,0,1,0,0,1,0,0
6381,0,0,14.76,18.18,93,6.0032,1,1,2,2012,3,3,5,2,0,0,1,0,0,1,0,0
6382,0,0,14.76,18.18,93,6.0032,1,6,7,2012,3,3,6,2,0,0,1,0,0,1,0,0
6383,0,0,14.76,17.425,93,8.9981,2,14,16,2012,3,3,7,7,0,0,1,0,0,1,0,0
6384,0,0,14.76,18.94,93,0,2,46,48,2012,3,3,8,16,0,0,1,0,0,0,1,0
6385,0,0,15.58,19.695,87,6.0032,7,87,94,2012,3,3,9,48,0,0,1,0,0,0,1,0
6386,0,0,16.4,20.455,87,0,31,137,168,2012,3,3,10,94,0,0,1,0,0,1,0,0
6387,0,0,16.4,20.455,87,6.0032,33,181,214,2012,3,3,11,168,0,0,1,0,0,1,0,0
6388,0,0,17.22,21.21,67,16.9979,47,252,299,2012,3,3,12,214,0,0,1,0,0,1,0,0
6389,0,0,18.04,21.97,51,19.0012,87,252,339,2012,3,3,13,299,0,0,1,0,0,0,0,0
6390,0,0,18.86,22.725,44,23.9994,151,279,430,2012,3,3,14,339,0,0,1,0,0,1,0,0
6391,0,0,19.68,23.485,29,19.9995,145,254,399,2012,3,3,15,430,0,0,1,0,0,0,0,0
6392,0,0,20.5,24.24,27,19.9995,167,300,467,2012,3,3,16,399,0,0,1,0,0,0,0,0
6393,0,0,20.5,24.24,23,22.0028,106,279,385,2012,3,3,17,467,0,0,1,0,0,0,0,0
6394,0,0,20.5,24.24,25,16.9979,53,250,303,2012,3,3,18,385,0,0,1,0,0,0,0,0
6395,0,0,18.86,22.725,33,11.0014,34,191,225,2012,3,3,19,303,0,0,1,0,0,0,0,0
6396,0,0,18.04,21.97,30,8.9981,28,121,149,2012,3,3,20,225,0,0,1,0,0,0,0,0
6397,0,0,18.86,22.725,19,22.0028,24,130,154,2012,3,3,21,149,0,0,1,0,0,0,0,0
6398,0,0,18.04,21.97,21,8.9981,19,115,134,2012,3,3,22,154,0,0,1,0,0,0,0,0
6399,0,0,17.22,21.21,24,0,12,94,106,2012,3,3,23,134,0,0,1,0,0,0,0,0
6400,0,0,16.4,20.455,30,23.9994,5,67,72,2012,3,4,0,106,0,0,1,0,0,1,0,0
6401,0,0,15.58,19.695,34,12.998,16,60,76,2012,3,4,1,72,0,0,1,0,0,1,0,0
6402,0,0,14.76,17.425,40,11.0014,14,66,80,2012,3,4,2,76,0,0,1,0,0,1,0,0
6403,0,0,14.76,17.425,43,8.9981,5,21,26,2012,3,4,3,80,0,0,1,0,0,1,0,0
6404,0,0,13.94,16.665,46,12.998,3,11,14,2012,3,4,4,26,0,0,1,0,0,1,0,0
6405,0,0,13.94,15.91,46,15.0013,0,5,5,2012,3,4,5,14,0,0,1,0,0,1,0,0
6406,0,0,12.3,13.635,52,19.9995,0,5,5,2012,3,4,6,5,0,0,1,0,0,1,0,0
6407,0,0,12.3,13.635,52,19.9995,2,21,23,2012,3,4,7,5,0,0,1,0,0,1,0,0
6408,0,0,12.3,13.635,52,22.0028,12,54,66,2012,3,4,8,23,0,0,1,0,0,0,0,0
6409,0,0,12.3,13.635,49,30.0026,14,104,118,2012,3,4,9,66,0,0,1,0,0,0,0,0
6410,0,0,12.3,13.635,49,22.0028,31,161,192,2012,3,4,10,118,0,0,1,0,0,0,0,0
6411,0,0,13.12,14.395,45,26.0027,64,192,256,2012,3,4,11,192,0,0,1,0,0,0,0,0
6412,0,0,13.94,15.15,42,23.9994,71,256,327,2012,3,4,12,256,0,0,1,0,0,0,0,0
6413,0,0,14.76,16.665,37,23.9994,108,256,364,2012,3,4,13,327,0,0,1,0,0,0,0,0
6414,0,0,14.76,16.665,34,23.9994,106,226,332,2012,3,4,14,364,0,0,1,0,0,0,0,0
